author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
На Петровке;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307743895/;Одинцово;sale;flat;18;25;1;35.8;6800000;;;6;Одинцово;Одинград квартал Семейный ЖК
ID 71498069;unknown;https://odintsovo.cian.ru/sale/flat/297411725/;Одинцово;sale;flat;4;24;1;37.97;6800000;;;5;Одинцово;Одинград квартал Семейный ЖК
ID 12954662;homeowner;https://odintsovo.cian.ru/sale/flat/298415985/;Одинцово;sale;flat;20;22;1;30.6;7200000;; Белорусская;4;Одинцово;Одинцовский Парк
ID 97662322;homeowner;https://odintsovo.cian.ru/sale/flat/292368704/;Одинцово;sale;flat;25;25;1;27.5;7200000;;Вокзальная ;31А;Одинцово;Сердце Одинцово
ID 15141850;unknown;https://odintsovo.cian.ru/sale/flat/308369275/;Одинцово;sale;flat;14;24;1;27.0;7250000;; Каштановая;16;Внуково;Одинцово-1
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307571915/;Одинцово;sale;flat;2;5;2;42.4;7300000;;Можайское шоссе;90;Баковка;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308361401/;Одинцово;sale;flat;12;24;1;27.0;7300000;; Маковского;26;Одинцово;Союзный
ID 14042926;realtor;https://odintsovo.cian.ru/sale/flat/308491724/;Одинцово;sale;flat;1;16;1;42.6;7300000;; Чистяковой;24;Сколково;
Азбука Жилья;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305415899/;Одинцово;sale;flat;4;25;1;39.8;7300000;;;2;Одинцово;Одинград. Семейный квартал
ID 261783;realtor;https://odintsovo.cian.ru/sale/flat/308240133/;Одинцово;sale;flat;8;16;1;35.0;7300000;;Советская ;1;Одинцово;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308469280/;Одинцово;sale;flat;12;19;1;26.5;7400000;; Маковского;28;Одинцово;Союзный
ID 154551;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305092676/;Одинцово;sale;flat;22;24;1;38.0;7350000;;Садовая ;24;Одинцово;Единый Стандарт
ID 244558;realtor;https://odintsovo.cian.ru/sale/flat/307700126/;Одинцово;sale;flat;10;25;1;32.3;7400000;;;1.26.1;Внуково;Одинцово-1
ID 23353313;homeowner;https://odintsovo.cian.ru/sale/flat/305590063/;Одинцово;sale;flat;12;19;1;26.5;7400000;; Маковского;28;Одинцово;Союзный
ID 29260091;unknown;https://odintsovo.cian.ru/sale/flat/286733921/;Одинцово;sale;flat;4;19;2;38.6;7400000;; Маковского;28;Одинцово;Союзный
ID 105480365;homeowner;https://odintsovo.cian.ru/sale/flat/290237382/;Одинцово;sale;flat;12;16;1;34.4;7350000;;Можайское шоссе;135;Баковка;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308517499/;Одинцово;sale;flat;18;25;1;41.55;7450000;;;10;Одинцово;Одинград. Семейный квартал
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306183214/;Одинцово;sale;flat;5;22;1;39.5;7499000;; Белорусская;10;Одинцово;Одинцовский Парк
ID 44296373;homeowner;https://odintsovo.cian.ru/sale/flat/289714435/;Одинцово;sale;flat;18;22;1;33.0;7490000;; Белорусская;6;Одинцово;Одинцовский Парк
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306569563/;Одинцово;sale;flat;8;26;1;32.3;7500000;; Березовая;1;Внуково;Одинцово-1
ОСТОЖЕНКА;real_estate_agent;https://odintsovo.cian.ru/sale/flat/292754723/;Одинцово;sale;flat;2;9;1;39.8;7500000;; Говорова;85;Баковка;
Самолет Плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304177039/;Одинцово;sale;flat;19;25;1;35.8;7500000;;Западная ;13с1;Одинцово;Одинград. Семейный квартал
Наталья Зинковская;realtor;https://odintsovo.cian.ru/sale/flat/305272947/;Одинцово;sale;flat;24;25;1;33.2;7500000;; Сколковская;3А;Сколково;Сколковский
ID 111848925;homeowner;https://odintsovo.cian.ru/sale/flat/297935850/;Одинцово;sale;flat;12;20;1;37.1;7500000;; Чистяковой;42;Сколково;
ID 71498069;unknown;https://odintsovo.cian.ru/sale/flat/303754000/;Одинцово;sale;flat;13;25;1;32.5;7500000;;Северная ;15;Одинцово;Одинбург
ID 98546791;homeowner;https://odintsovo.cian.ru/sale/flat/284292348/;Одинцово;sale;flat;12;24;1;26.7;7500000;; Каштановая;11;Внуково;Одинцово-1
ID 95687607;homeowner;https://odintsovo.cian.ru/sale/flat/307460995/;Одинцово;sale;flat;5;27;1;25.2;7500000;; Сколковская;3А;Сколково;Сколковский
ID 121068609;homeowner;https://odintsovo.cian.ru/sale/flat/306563012/;Одинцово;sale;flat;5;9;2;46.9;7500000;;Можайское шоссе;49;Одинцово;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307677918/;Одинцово;sale;flat;2;9;2;47.0;7600000;; Маршала Бирюзова;10к1;Одинцово;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304601206/;Одинцово;sale;flat;22;22;1;40.5;7600000;; Белорусская;2;Одинцово;Одинцовский Парк
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308888358/;Одинцово;sale;flat;6;9;2;34.0;7990000;; Маршала Бирюзова;12;Одинцово;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308907085/;Одинцово;sale;flat;7;9;2;44.0;7900000;;Любы Новоселовой бульвар;2к2;Одинцово;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308260441/;Одинцово;sale;flat;6;19;1;44.7;7990000;; Кутузовская;25;Сколково;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303918545/;Одинцово;sale;flat;8;25;1;31.3;7950000;; Маршала Бирюзова;7к2;Одинцово;Одинград
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308701088/;Одинцово;sale;flat;6;20;1;39.0;7900000;; Триумфальная;12;Одинцово;Гусарская баллада
ID 104774;unknown;https://odintsovo.cian.ru/sale/flat/299450869/;Одинцово;sale;flat;9;16;1;43.4;7900000;; Чистяковой;24;Сколково;
Светлана Афанасьева;realtor;https://odintsovo.cian.ru/sale/flat/307505737/;Одинцово;sale;flat;21;24;1;44.7;7900000;; Чистяковой;65;Сколково;
ID 71498069;unknown;https://odintsovo.cian.ru/sale/flat/303457795/;Одинцово;sale;flat;21;24;2;47.74;7900000;;;5;Одинцово;Одинград квартал Семейный ЖК
ID 63511930;unknown;https://odintsovo.cian.ru/sale/flat/305985415/;Одинцово;sale;flat;2;9;2;47.1;7999000;; Верхне-Пролетарская;5;Одинцово;
ID 11589899;homeowner;https://odintsovo.cian.ru/sale/flat/308470363/;Одинцово;sale;flat;6;9;1;34.0;7990000;; Маршала Бирюзова;12;Одинцово;
ID 107309483;homeowner;https://odintsovo.cian.ru/sale/flat/307102757/;Одинцово;sale;flat;7;9;2;44.0;7900000;;Любы Новоселовой бульвар;2к2;Одинцово;
ID 698042;homeowner;https://odintsovo.cian.ru/sale/flat/306564293/;Одинцово;sale;flat;3;12;1;34.4;7950000;;Союзная ;10;Одинцово;
ID 14871507;unknown;https://odintsovo.cian.ru/sale/flat/302506847/;Одинцово;sale;flat;22;26;1;34.0;7990000;; Каштановая;8;Внуково;Одинцово-1
ID 107261842;homeowner;https://odintsovo.cian.ru/sale/flat/301409198/;Одинцово;sale;flat;3;16;1;38.0;7900000;;Можайское шоссе;145;Баковка;
ID 69833616;homeowner;https://odintsovo.cian.ru/sale/flat/298655633/;Одинцово;sale;flat;12;25;1;35.0;7950000;;;3;Одинцово;Одинград. Семейный квартал
ID 89219317;homeowner;https://odintsovo.cian.ru/sale/flat/304793416/;Одинцово;sale;flat;6;20;1;39.0;7900000;; Триумфальная;12;Одинцово;Гусарская баллада
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306015520/;Одинцово;sale;flat;5;9;2;43.1;8000000;;Любы Новоселовой бульвар;2к1;Одинцово;
ID 113528;realtor;https://odintsovo.cian.ru/sale/flat/306940335/;Одинцово;sale;flat;12;25;1;38.0;8000000;; Маковского;24;Одинцово;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308937764/;Одинцово;sale;flat;23;24;1;41.0;8000000;; Чистяковой;14;Сколково;
ID 53304;realtor;https://odintsovo.cian.ru/sale/flat/298415799/;Одинцово;sale;flat;8;24;1;33.8;8000000;; Каштановая;16;Внуково;Одинцово-1
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306325799/;Одинцово;sale;flat;5;9;2;43.1;8000000;;Любы Новоселовой бульвар;2к1;Одинцово;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306326392/;Одинцово;sale;flat;3;5;2;43.7;8000000;;Можайское шоссе;90;Баковка;
ID 136061;realtor;https://odintsovo.cian.ru/sale/flat/308574278/;Одинцово;sale;flat;10;14;1;35.3;8000000;;Северная ;30;Одинцово;
ID 12270918;homeowner;https://odintsovo.cian.ru/sale/flat/305341139/;Одинцово;sale;flat;5;25;1;40.3;8000000;; Чистяковой;40;Сколково;
Дмитрий Куцев;realtor;https://odintsovo.cian.ru/sale/flat/305504242/;Одинцово;sale;flat;5;18;1;42.9;8000000;;Вокзальная ;37;Одинцово;
Татьяна Юдина;realtor;https://odintsovo.cian.ru/sale/flat/308008023/;Одинцово;sale;flat;12;17;1;41.0;8000000;Одинцово; Триумфальная;8;;Гусарская баллада
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306015412/;Одинцово;sale;flat;9;9;2;50.9;8100000;;Любы Новоселовой бульвар;2А;Одинцово;
ID 81553427;realtor;https://odintsovo.cian.ru/sale/flat/306792008/;Одинцово;sale;flat;9;12;1;37.0;8100000;;Молодежная ;7;Одинцово;
МИЭЛЬ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308232389/;Одинцово;sale;flat;16;25;1;34.97;8500000;;;10;Одинцово;Одинград. Семейный квартал
ID 85605903;realtor;https://odintsovo.cian.ru/sale/flat/308859894/;Одинцово;sale;flat;12;15;1;38.2;8500000;; Каштановая;4;Внуково;Одинцово-1
ID 118613031;homeowner;https://odintsovo.cian.ru/sale/flat/308710468/;Одинцово;sale;flat;10;15;1;40.0;8500000;; Рябиновая;3;Внуково;Одинцово-1
ID 121705700;homeowner;https://odintsovo.cian.ru/sale/flat/307275498/;Одинцово;sale;flat;5;17;1;41.2;8500000;; Гвардейская;15;Одинцово;Гусарская баллада
ID 81981976;realtor;https://odintsovo.cian.ru/sale/flat/308489166/;Одинцово;sale;flat;4;20;1;38.8;8500000;; Кутузовская;3;Сколково;
ID 111385462;homeowner;https://odintsovo.cian.ru/sale/flat/304351217/;Одинцово;sale;flat;7;24;1;39.8;8500000;; Кутузовская;7;Сколково;
ID 65482800;homeowner;https://odintsovo.cian.ru/sale/flat/294730036/;Одинцово;sale;flat;14;22;2;48.4;8500000;; Белорусская;6;Одинцово;Одинцовский Парк
ID 81663445;homeowner;https://odintsovo.cian.ru/sale/flat/304481278/;Одинцово;sale;flat;7;16;1;38.2;8500000;; Рябиновая;1;Внуково;Одинцово-1
ID 92403857;homeowner;https://odintsovo.cian.ru/sale/flat/304379677/;Одинцово;sale;flat;1;14;2;51.1;8500000;;Северная ;24;Одинцово;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307940426/;Одинцово;sale;flat;10;15;1;38.4;8600000;; Каштановая;4;Внуково;Одинцово-1
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307008733/;Одинцово;sale;flat;23;25;1;36.3;8550000;; Рябиновая;3;Внуково;Одинцово-1
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306375354/;Одинцово;sale;flat;10;12;3;60.8;8600000;; Чикина;11;Одинцово;
ID 89759615;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308497796/;Одинцово;sale;flat;7;17;1;42.4;8600000;; Триумфальная;7;Одинцово;Гусарская баллада
ID 21248;realtor;https://odintsovo.cian.ru/sale/flat/284745461/;Одинцово;sale;flat;3;9;3;57.0;8600000;;Молодежная ;1;Одинцово;
ID 93916392;homeowner;https://odintsovo.cian.ru/sale/flat/307209955/;Одинцово;sale;flat;23;25;2;36.4;8550000;; Рябиновая;3;Внуково;Одинцово-1
ID 81981976;realtor;https://odintsovo.cian.ru/sale/flat/307997346/;Одинцово;sale;flat;19;20;1;38.8;8600000;; Кутузовская;21;Сколково;
ID 109107273;homeowner;https://odintsovo.cian.ru/sale/flat/306129778/;Одинцово;sale;flat;13;17;2;52.0;8590000;; Триумфальная;4;Одинцово;Гусарская баллада
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306106262/;Одинцово;sale;flat;23;25;2;41.0;8700000;;;5;Одинцово;Одинград квартал Семейный ЖК
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304335903/;Одинцово;sale;flat;9;25;2;52.03;8700000;;;5;Одинцово;Одинград квартал Семейный ЖК
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305641088/;Одинцово;sale;flat;9;15;1;41.7;8700000;; Гвардейская;9;Одинцово;Гусарская баллада
ID 99260291;homeowner;https://odintsovo.cian.ru/sale/flat/308498606/;Одинцово;sale;flat;12;24;1;38.8;8700000;; Чистяковой;67;Сколково;Новая Трехгорка
ID 137197;realtor;https://odintsovo.cian.ru/sale/flat/306760514/;Одинцово;sale;flat;15;18;1;46.0;8700000;; Триумфальная;7;Одинцово;Гусарская баллада
ID 47521965;realtor;https://odintsovo.cian.ru/sale/flat/308290414/;Одинцово;sale;flat;12;14;1;39.0;8690000;;Северная ;26;Одинцово;
ID 57491098;realtor;https://odintsovo.cian.ru/sale/flat/304464049/;Одинцово;sale;flat;8;9;2;50.0;8690000;; Маршала Жукова;7;Одинцово;
ID 108621;realtor;https://odintsovo.cian.ru/sale/flat/302020260/;Одинцово;sale;flat;13;14;3;68.0;8700000;;Северная ;16;Одинцово;
ID 106428217;homeowner;https://odintsovo.cian.ru/sale/flat/294150837/;Одинцово;sale;flat;15;24;1;42.1;8700000;; Кутузовская;7;Сколково;
ID 107068303;homeowner;https://odintsovo.cian.ru/sale/flat/294471295/;Одинцово;sale;flat;8;15;1;42.0;8700000;; Гвардейская;9;Одинцово;Гусарская баллада
ID 51756512;homeowner;https://odintsovo.cian.ru/sale/flat/304682932/;Одинцово;sale;flat;2;15;1;41.3;8700000;; Гвардейская;11;Одинцово;Гусарская баллада
ID 103317435;homeowner;https://odintsovo.cian.ru/sale/flat/300667949/;Одинцово;sale;flat;8;9;3;55.9;8700000;;Молодежная ;1;Одинцово;
Room Tour;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308513504/;Одинцово;sale;flat;2;14;1;38.0;8750000;; Говорова;38;Баковка;
Дарья Панфилова;realtor;https://odintsovo.cian.ru/sale/flat/295647918/;Одинцово;sale;flat;11;20;2;62.0;8750000;; Триумфальная;12;Одинцово;Гусарская баллада
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305463186/;Одинцово;sale;flat;1;9;3;56.1;8850000;;Вокзальная ;7;Одинцово;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307822851/;Одинцово;sale;flat;10;16;2;37.0;8800000;;Советская ;1;Одинцово;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308691242/;Одинцово;sale;flat;19;27;2;38.0;8800000;; Сколковская;3А;Сколково;Сколковский
ID 11388;realtor;https://odintsovo.cian.ru/sale/flat/283448662/;Одинцово;sale;flat;6;12;2;45.8;8850000;; Маковского;10;Одинцово;
Century21 Феникс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/299858947/;Одинцово;sale;flat;15;25;1;36.9;8800000;; Маковского;26;Одинцово;Союзный
Андрей Степнов;realtor;https://odintsovo.cian.ru/sale/flat/306986740/;Одинцово;sale;flat;22;25;2;49.3;8800000;;;;Одинцово;Союзный ЖК
Ольга Калашина;realtor;https://odintsovo.cian.ru/sale/flat/308230764/;Одинцово;sale;flat;2;25;1;34.0;8800000;; Сколковская;1Б;Сколково;Сколковский
ID 89644240;homeowner;https://odintsovo.cian.ru/sale/flat/306248496/;Одинцово;sale;flat;2;24;1;37.0;8800000;;Северная ;5к4;Одинцово;Одинбург
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308942517/;Одинцово;sale;flat;3;9;2;35.0;8900000;; Маршала Бирюзова;26;Одинцово;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308305242/;Одинцово;sale;flat;21;24;1;31.2;8900000;;;8;Одинцово;
Самолет Плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304177037/;Одинцово;sale;flat;6;25;2;50.0;8900000;;Западная ;;Одинцово;Одинград. Семейный квартал
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307314065/;Одинцово;sale;flat;3;26;1;35.5;8990000;; Кутузовская;72Б;Сколково;Новая Трехгорка
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308710306/;Одинцово;sale;flat;15;20;1;46.3;8900000;; Белорусская;10;Одинцово;Одинцовский Парк
Росимущество;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308692739/;Одинцово;sale;flat;1;2;-1;64.3;8963200;; Гвардейская;15;Одинцово;Гусарская баллада
Ирина Хитушкина;realtor;https://odintsovo.cian.ru/sale/flat/306524446/;Одинцово;sale;flat;10;15;1;42.1;8995000;; Рябиновая;7;Внуково;Одинцово-1
Манзура Абдурашидова;realtor;https://odintsovo.cian.ru/sale/flat/307079257/;Одинцово;sale;flat;9;26;1;41.7;8900000;; Чистяковой;16;Сколково;
ID 116054760;homeowner;https://odintsovo.cian.ru/sale/flat/301632050/;Одинцово;sale;flat;25;25;1;36.2;8950000;; Маковского;26;Одинцово;Союзный
ID 13563834;unknown;https://odintsovo.cian.ru/sale/flat/302727945/;Одинцово;sale;flat;2;5;3;59.0;8900000;;Можайское шоссе;106;Баковка;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306648250/;Одинцово;sale;flat;17;24;2;37.67;9000000;;;6;Одинцово;Одинград квартал Семейный ЖК
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308491332/;Одинцово;sale;flat;8;26;1;36.5;9000000;; Сколковская;9А;Сколково;Сколковский
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307446685/;Одинцово;sale;flat;20;25;1;40.5;9000000;; Маковского;28;Одинцово;Союзный
ID 13027125;unknown;https://odintsovo.cian.ru/sale/flat/304900594/;Одинцово;sale;flat;14;17;1;42.3;9000000;; Чистяковой;58;Сколково;
ID 64953085;unknown;https://odintsovo.cian.ru/sale/flat/307708068/;Одинцово;sale;flat;19;25;1;41.5;9000000;; Сколковская;1Г;Сколково;Сколковский
ID 493808;homeowner;https://odintsovo.cian.ru/sale/flat/307421202/;Одинцово;sale;flat;3;15;1;43.1;9000000;; Триумфальная;1;Одинцово;Гусарская баллада
ID 53685692;realtor;https://odintsovo.cian.ru/sale/flat/308645047/;Одинцово;sale;flat;12;20;2;55.6;9000000;; Кутузовская;21;Сколково;
ID 9116;realtor;https://odintsovo.cian.ru/sale/flat/293668232/;Одинцово;sale;flat;13;22;2;55.5;9400000;; Чистяковой;84;Сколково;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303544003/;Одинцово;sale;flat;25;25;1;34.0;9400000;;Северная ;15;Одинцово;Одинбург
Светлана Гонсалес моро;realtor;https://odintsovo.cian.ru/sale/flat/307665682/;Одинцово;sale;flat;2;16;2;51.0;9400000;; Чикина;2;Баковка;
ID 78036794;homeowner;https://odintsovo.cian.ru/sale/flat/301286831/;Одинцово;sale;flat;14;22;2;55.6;9350000;; Чистяковой;80;Сколково;
ID 75686200;homeowner;https://odintsovo.cian.ru/sale/flat/299527922/;Одинцово;sale;flat;4;25;1;41.5;9390000;; Маршала Бирюзова;2а;Одинцово;Микрорайон Центральный
ID 99723878;homeowner;https://odintsovo.cian.ru/sale/flat/307426291/;Одинцово;sale;flat;10;16;1;34.9;9400000;;Союзная ;36;Одинцово;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308346798/;Одинцово;sale;flat;5;5;3;61.1;9450000;; Маршала Жукова;10;Одинцово;
Ирина Корочанцева;realtor;https://odintsovo.cian.ru/sale/flat/306559528/;Одинцово;sale;flat;11;12;2;50.8;9500000;;Можайское шоссе;127;Одинцово;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305730042/;Одинцово;sale;flat;23;25;1;43.0;9450000;;;1;Одинцово;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306907677/;Одинцово;sale;flat;12;24;1;39.4;9500000;;;9;Одинцово;Одинград. Семейный квартал
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303128573/;Одинцово;sale;flat;10;24;1;51.2;9500000;;;8;Одинцово;
На Петровке;real_estate_agent;https://odintsovo.cian.ru/sale/flat/300825055/;Одинцово;sale;flat;4;24;2;54.2;9480000;;;10;Одинцово;Одинград. Семейный квартал
ID 138002;realtor;https://odintsovo.cian.ru/sale/flat/296468655/;Одинцово;sale;flat;5;21;1;44.9;9500000;; Маковского;28;Одинцово;Союзный
ID 168576;realtor;https://odintsovo.cian.ru/sale/flat/299631686/;Одинцово;sale;flat;1;17;2;50.5;9500000;;Можайское шоссе;161;Баковка;
Dekart;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306714837/;Одинцово;sale;flat;15;19;1;52.0;9500000;; Маршала Толубко;3к4;Одинцово;
ID 101992449;homeowner;https://odintsovo.cian.ru/sale/flat/299252774/;Одинцово;sale;flat;5;9;2;44.7;9500000;;Новоспортивная ;2;Одинцово;
ID 115440822;homeowner;https://odintsovo.cian.ru/sale/flat/300825681/;Одинцово;sale;flat;8;24;1;46.0;9500000;; Чистяковой;62;Сколково;
ID 83950839;realtor;https://odintsovo.cian.ru/sale/flat/307870364/;Одинцово;sale;flat;16;24;1;50.2;9500000;;Садовая ;28;Одинцово;
ID 74595537;unknown;https://odintsovo.cian.ru/sale/flat/302138118/;Одинцово;sale;flat;16;16;2;50.2;9500000;;Можайское шоссе;145;Баковка;
ID 115884990;homeowner;https://odintsovo.cian.ru/sale/flat/301326197/;Одинцово;sale;flat;11;24;1;42.0;9500000;;Северная ;5к4;Одинцово;Одинбург
ID 71498069;unknown;https://odintsovo.cian.ru/sale/flat/295715272/;Одинцово;sale;flat;19;24;2;62.56;9500000;;;5;Одинцово;Одинград квартал Семейный ЖК
Анна Белая;realtor;https://odintsovo.cian.ru/sale/flat/292794053/;Одинцово;sale;flat;4;9;3;69.5;9500000;;бульвар Маршала Крылова;2;Баковка;
ID 7348619;homeowner;https://odintsovo.cian.ru/sale/flat/305648925/;Одинцово;sale;flat;12;12;1;33.4;9500000;; Маршала Неделина;7;Одинцово;
ID 19480529;homeowner;https://odintsovo.cian.ru/sale/flat/305428318/;Одинцово;sale;flat;10;24;2;50.0;9500000;;;6;Одинцово;Одинград квартал Семейный ЖК
ID 63234898;unknown;https://odintsovo.cian.ru/sale/flat/308065971/;Одинцово;sale;flat;7;22;1;39.0;9500000;мкр. 8-й; Маковского;12;;
ID 76516136;unknown;https://odintsovo.cian.ru/sale/flat/283579169/;Одинцово;sale;flat;8;12;3;69.0;9500000;;Можайское шоссе;47;Одинцово;
ID 82509253;homeowner;https://odintsovo.cian.ru/sale/flat/302361090/;Одинцово;sale;flat;11;24;1;35.78;9500000;;;6;Одинцово;Одинград квартал Семейный ЖК
ID 118769353;homeowner;https://odintsovo.cian.ru/sale/flat/304451864/;Одинцово;sale;flat;20;20;2;56.0;9600000;; Чистяковой;68;Сколково;
ID 122041982;homeowner;https://odintsovo.cian.ru/sale/flat/307607121/;Одинцово;sale;flat;3;12;2;59.2;9550000;; Каштановая;8;Внуково;Одинцово-1
ID 75472261;homeowner;https://odintsovo.cian.ru/sale/flat/298347856/;Одинцово;sale;flat;23;25;2;42.1;9550000;;;1;Одинцово;
ID 270688;realtor;https://odintsovo.cian.ru/sale/flat/305451414/;Одинцово;sale;flat;2;9;2;51.4;9550000;; Говорова;8к2;Одинцово;
ID 81124716;homeowner;https://odintsovo.cian.ru/sale/flat/297427661/;Одинцово;sale;flat;18;25;2;51.7;9600000;;;2;Одинцово;
ID 107260256;homeowner;https://odintsovo.cian.ru/sale/flat/292087572/;Одинцово;sale;flat;6;26;2;51.3;9600000;;;1;Одинцово;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305577798/;Одинцово;sale;flat;20;20;2;55.6;9700000;; Чистяковой;68;Сколково;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307816969/;Одинцово;sale;flat;6;21;1;41.8;9700000;; Сколковская;1Г;Сколково;Сколковский
ID 25845;realtor;https://odintsovo.cian.ru/sale/flat/307888233/;Одинцово;sale;flat;3;25;1;42.0;9700000;; Белорусская;2;Одинцово;Одинцовский Парк
ИНКОМ-Недвижимость. Аренда;real_estate_agent;https://odintsovo.cian.ru/sale/flat/299152523/;Одинцово;sale;flat;17;19;2;47.0;9650000;; Кутузовская;31;Сколково;
ID 199692;realtor;https://odintsovo.cian.ru/sale/flat/304331130/;Одинцово;sale;flat;2;14;2;54.0;9700000;; Маршала Неделина;13;Одинцово;
ID 269655;realtor;https://odintsovo.cian.ru/sale/flat/305360364/;Одинцово;sale;flat;2;9;2;48.3;9699000;; Маршала Неделина;9;Одинцово;
Людмила Пан;realtor;https://odintsovo.cian.ru/sale/flat/297731666/;Одинцово;sale;flat;14;20;2;56.0;9700000;; Кутузовская;3;Сколково;
ID 13010643;homeowner;https://odintsovo.cian.ru/sale/flat/307873182/;Одинцово;sale;flat;4;12;2;51.9;9700000;;Можайское шоссе;79;Одинцово;
ID 13563834;unknown;https://odintsovo.cian.ru/sale/flat/304543528/;Одинцово;sale;flat;13;23;1;35.9;9700000;;Молодежная ;36А;Одинцово;
ID 97159717;unknown;https://odintsovo.cian.ru/sale/flat/300773668/;Одинцово;sale;flat;4;21;1;44.9;9700000;; Маковского;28;Одинцово;Союзный
ID 112383768;homeowner;https://odintsovo.cian.ru/sale/flat/303445240/;Одинцово;sale;flat;6;21;1;41.8;9700000;; Сколковская;1Г;Сколково;Сколковский
ID 115115044;homeowner;https://odintsovo.cian.ru/sale/flat/302833113/;Одинцово;sale;flat;6;25;2;49.5;9699999;;;1.26.2;Внуково;Одинцово-1
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303492249/;Одинцово;sale;flat;5;24;2;62.2;9800000;; Чистяковой;8;Сколково;
Александра  Демчук;realtor;https://odintsovo.cian.ru/sale/flat/308557318/;Одинцово;sale;flat;22;25;1;38.0;9800000;;;9;Одинцово;Одинград. Семейный квартал
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306077393/;Одинцово;sale;flat;4;25;2;51.6;9839000;;;2;Одинцово;
ID 12401366;realtor;https://odintsovo.cian.ru/sale/flat/307815424/;Одинцово;sale;flat;15;25;2;54.4;9800000;; Сколковская;9А;Сколково;Сколковский
ID 51076414;homeowner;https://odintsovo.cian.ru/sale/flat/306112139/;Одинцово;sale;flat;18;26;2;50.0;9800000;;;1;Одинцово;
ID 35840851;unknown;https://odintsovo.cian.ru/sale/flat/297105250/;Одинцово;sale;flat;2;24;1;38.0;9800000;;;;Одинцово;
ID 32064330;realtor;https://odintsovo.cian.ru/sale/flat/300866502/;Одинцово;sale;flat;7;24;1;50.4;9800000;;Садовая ;28;Одинцово;
