author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Лидия Королева;realtor;https://mytishchi.cian.ru/sale/flat/305320302/;Мытищи;sale;flat;16;17;1;32.0;7100000;;переулок 1-й Стрелковый;1;Медведково;Мытищи Парк
VALLI Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307346444/;Мытищи;sale;flat;24;26;1;32.4;7300000;;проезд 1-й Щелковский;6;Медведково;Отрадный
Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/299957766/;Мытищи;sale;flat;8;17;2;36.1;7300000;;;к4.1;Медведково;Мытищи Парк ЖК
CRISTAL ESTATE;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308000354/;Мытищи;sale;flat;9;17;1;31.4;7300000;;переулок 1-й Стрелковый;3;Медведково;Мытищи Парк
Марина Гурьянова;realtor;https://mytishchi.cian.ru/sale/flat/307338557/;Мытищи;sale;flat;7;10;1;34.3;7300000;; Колпакова;40к3;Медведково;
Ольга Протченко;realtor;https://mytishchi.cian.ru/sale/flat/296282670/;Мытищи;sale;flat;11;18;1;35.0;7300000;; Кедрина;1;Медведково;Лидер Парк
РОСБАНК;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304816596/;Мытищи;sale;flat;2;3;3;55.6;7300000;; 4-я Парковая;14;Медведково;
ВРЕМЯ РЕШЕНИЙ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306398943/;Мытищи;sale;flat;9;9;1;35.5;7400000;;Станционная ;3к3;Медведково;
СВОЙ ДОМ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/299759644/;Мытищи;sale;flat;3;4;1;37.2;7400000;;Новомытищинский проспект;34/2;Медведково;
Марина Рязанцева;realtor;https://mytishchi.cian.ru/sale/flat/306232055/;Мытищи;sale;flat;9;16;1;35.0;7400000;; Веры Волошиной;22к1;Медведково;
Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308568857/;Мытищи;sale;flat;5;10;1;36.0;7400000;;Летная ;46к3;Медведково;
Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308568850/;Мытищи;sale;flat;3;5;1;33.0;7400000;;Трудовая ;16;Медведково;
VALLI Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305333195/;Мытищи;sale;flat;5;17;1;41.0;7350000;; Стрелковая;17;Медведково;
Татьяна Рубцова;realtor;https://mytishchi.cian.ru/sale/flat/305224642/;Мытищи;sale;flat;9;17;1;41.9;7400000;; Белобородова;4а;Медведково;
Александр Неклюдов;realtor;https://mytishchi.cian.ru/sale/flat/294833223/;Мытищи;sale;flat;8;18;1;32.7;7400000;; Кедрина;3;Медведково;Лидер Парк
Татьяна Карелова;realtor;https://mytishchi.cian.ru/sale/flat/307946885/;Мытищи;sale;flat;3;5;1;32.0;7400000;;Трудовая ;16;Медведково;
Татьяна Рубцова;realtor;https://mytishchi.cian.ru/sale/flat/308960357/;Мытищи;sale;flat;5;9;2;52.0;7499999;;Олимпийский проспект;3к1;Медведково;
ТСН Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308145687/;Мытищи;sale;flat;4;17;1;30.9;7450000;;проспект Астрахова;10А;Медведково;Новое Медведково
CENTURY 21 Столичная недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308363637/;Мытищи;sale;flat;5;6;1;39.0;7490000;;бульвар Тенистый;11;Медведково;Императорские Мытищи
Городская недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308585093/;Мытищи;sale;flat;6;17;1;38.0;7490000;; Белобородова;4В;Медведково;
ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/287556166/;Мытищи;sale;flat;5;9;1;30.1;7450000;;Олимпийский проспект;13к4;Медведково;
Роман Дегтярев;realtor;https://mytishchi.cian.ru/sale/flat/300781104/;Мытищи;sale;flat;18;26;1;27.4;7500000;; Борисовка;26;Медведково;Ярославский
Традиция;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305681571/;Мытищи;sale;flat;8;10;1;37.6;7593000;; Колпакова;40/1;Медведково;
Людмила Бондаренко;realtor;https://mytishchi.cian.ru/sale/flat/299853975/;Мытищи;sale;flat;4;5;2;44.6;7500000;; Матросова;21/18;Медведково;
Московские Огни;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308629473/;Мытищи;sale;flat;1;7;1;37.0;7500000;; Красная Слобода;15;Медведково;Мытищи Lite
Анастасия Мастакова;realtor;https://mytishchi.cian.ru/sale/flat/308250889/;Мытищи;sale;flat;3;5;2;45.0;7500000;;Новомытищинский проспект;33к4;Медведково;
Анастасия Мастакова;realtor;https://mytishchi.cian.ru/sale/flat/303126734/;Мытищи;sale;flat;3;5;2;45.0;7500000;;Новомытищинский проспект;33к4;Медведково;
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307957866/;Мытищи;sale;flat;17;17;1;36.5;7500000;;Юбилейная ;24а;Медведково;
МГСН;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308556352/;Мытищи;sale;flat;4;4;2;44.6;7500000;; 3-я Парковая;17;Медведково;
SRG;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308511388/;Мытищи;sale;flat;3;17;1;36.6;7500000;;проспект Астрахова;10;Медведково;Новое Медведково
Самолет Плюс МСК-Север;real_estate_agent;https://mytishchi.cian.ru/sale/flat/295070851/;Мытищи;sale;flat;10;17;1;35.1;7500000;;переулок 1-й Стрелковый;1;Медведково;Мытищи Парк
Слава Полотенцев;realtor;https://mytishchi.cian.ru/sale/flat/307970616/;Мытищи;sale;flat;9;9;3;57.0;7500000;; 1-я Крестьянская;2к2;Медведково;
VALLI Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/301508508/;Мытищи;sale;flat;11;17;1;38.6;7600000;;проспект Астрахова;12А;Медведково;Новое Медведково
Артур Геворкян;realtor;https://mytishchi.cian.ru/sale/flat/305532101/;Мытищи;sale;flat;13;19;1;36.2;7635500;;;к35;Медведково;Новое Медведково ЖК
СВОЙ ДОМ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308708716/;Мытищи;sale;flat;1;5;2;44.1;7600000;;Новомытищинский проспект;45к3;Медведково;
М.Град;real_estate_agent;https://mytishchi.cian.ru/sale/flat/300578919/;Мытищи;sale;flat;12;27;1;42.0;7600000;; Борисовка;16;Медведково;Ярославский
Новый Ключ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307094118/;Мытищи;sale;flat;2;9;2;48.0;7600000;;Юбилейная ;3к1;Медведково;
ТСН Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307827862/;Мытищи;sale;flat;1;5;2;52.0;7600000;; Широкая;6;Медведково;
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305270697/;Мытищи;sale;flat;2;9;2;43.0;7600000;;Летная ;24к1;Медведково;
Валентина Серебрякова;realtor;https://mytishchi.cian.ru/sale/flat/305726121/;Мытищи;sale;flat;15;17;1;43.7;7600000;;Юбилейная ;44;Медведково;ул. Юбилейная
NEWPOLIS;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305357288/;Мытищи;sale;flat;14;18;2;41.0;7690000;;проспект Астрахова;14;Медведково;Новое Медведково
Лилия Линк;realtor;https://mytishchi.cian.ru/sale/flat/308333644/;Мытищи;sale;flat;14;20;1;44.18;7650000;;Юбилейная ;16;Медведково;Ярославский
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308882329/;Мытищи;sale;flat;1;4;2;42.0;7650000;;Институтская ;15А;Медведково;
На Петровке;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308233707/;Мытищи;sale;flat;12;17;2;34.4;7700000;; Стрельбище Динамо;10;Бабушкинская;Мытищи Парк
CENTURY 21 Столичная недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308014582/;Мытищи;sale;flat;7;17;1;36.0;7690000;;проспект Астрахова;12А;Медведково;Новое Медведково
Dement City;real_estate_agent;https://mytishchi.cian.ru/sale/flat/299730791/;Мытищи;sale;flat;7;18;1;40.5;7700000;;проспект Астрахова;14Б;Медведково;Новое Медведково
СмениКварти.Ру;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307922906/;Мытищи;sale;flat;8;9;2;39.6;7650000;; Семашко;41;Медведково;
Эльмира Алаева;realtor;https://mytishchi.cian.ru/sale/flat/306122257/;Мытищи;sale;flat;7;17;1;35.8;7700000;; Разведчика Абеля;3;Медведково;Новое Медведково
Марина Токаренко;realtor;https://mytishchi.cian.ru/sale/flat/307057681/;Мытищи;sale;flat;13;17;1;42.0;7700000;;Троицкая ;9;Медведково;
Регина Абрамчук;realtor;https://mytishchi.cian.ru/sale/flat/308766296/;Мытищи;sale;flat;3;5;2;44.8;7700000;;Новомытищинский проспект;60;Медведково;
Азбука Жилья;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303621422/;Мытищи;sale;flat;3;17;1;39.2;7800000;;Новомытищинский проспект;62к1;Медведково;
ВРЕМЯ РЕШЕНИЙ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305557986/;Мытищи;sale;flat;6;17;1;37.9;7790000;; Белобородова;4Б;Медведково;
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/302345178/;Мытищи;sale;flat;14;14;1;46.1;7800000;;Троицкая ;9;Медведково;
Градомиръ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308001638/;Мытищи;sale;flat;5;6;2;54.9;7750000;;бульвар Тенистый;1;Медведково;Императорские Мытищи
ДовганЬ-Групп;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308910880/;Мытищи;sale;flat;16;17;1;36.4;7800000;;переулок 1-й Стрелковый;3;Медведково;Мытищи Парк
Юлия Пожитных;realtor;https://mytishchi.cian.ru/sale/flat/300266115/;Мытищи;sale;flat;5;10;2;69.8;7900000;; Тимирязева;4к1;Медведково;Пироговский
Маленков недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306416447/;Мытищи;sale;flat;3;9;1;36.1;7950000;;Трудовая ;4;Медведково;
Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307304114/;Мытищи;sale;flat;4;6;2;50.98;7900000;;бульвар Тенистый;12;Медведково;Императорские Мытищи
МИЭЛЬ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306550833/;Мытищи;sale;flat;1;12;2;62.7;7900000;; Колпакова;42к1;Медведково;
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306930681/;Мытищи;sale;flat;3;17;2;31.9;7990000;; Стрельбище Динамо;10;Бабушкинская;Мытищи Парк
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305443847/;Мытищи;sale;flat;3;17;1;35.6;7999999;; Сукромка;26;Медведково;
i-deal;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307225381/;Мытищи;sale;flat;17;18;1;37.6;7999000;; 2-я Институтская;22;Медведково;Спутник (Мытищи)
Денис Мазитов;realtor;https://mytishchi.cian.ru/sale/flat/305762100/;Мытищи;sale;flat;10;14;2;52.0;7900000;;Юбилейная ;36к2;Медведково;
Юлия Цонева;realtor;https://mytishchi.cian.ru/sale/flat/306420977/;Мытищи;sale;flat;3;5;3;58.5;7919191;;Силикатная ;47к4;Медведково;
Больше метров;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306676115/;Мытищи;sale;flat;4;9;2;43.1;7900000;;Новомытищинский проспект;14;Медведково;
Три Ступени;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306801659/;Мытищи;sale;flat;4;5;3;57.4;7900000;;проезд 2-й Первомайский;13;Медведково;
ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/283930599/;Мытищи;sale;flat;14;17;1;41.7;7920000;; Белобородова;4В;Медведково;
Эльмира Алаева;realtor;https://mytishchi.cian.ru/sale/flat/308703353/;Мытищи;sale;flat;14;25;1;44.0;7900000;; Борисовка;16а;Медведково;Ярославский
Татьяна Кравченко;realtor;https://mytishchi.cian.ru/sale/flat/300007829/;Мытищи;sale;flat;12;25;1;44.0;7900000;; Борисовка;24;Медведково;Ярославский
ВРЕМЯ РЕШЕНИЙ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/302032075/;Мытищи;sale;flat;2;6;1;32.0;8000000;;бульвар Тенистый;3;Медведково;Императорские Мытищи
Инна Година;realtor;https://mytishchi.cian.ru/sale/flat/308926781/;Мытищи;sale;flat;10;17;2;47.9;8000000;; Советская;3А;Медведково;
Империя недвижимости;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308911063/;Мытищи;sale;flat;9;25;1;42.0;8000000;;Юбилейная ;16;Медведково;Ярославский
Est-a-Tet – Вторичная недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308336082/;Мытищи;sale;flat;10;17;1;47.0;8000000;; Мира;30;Медведково;
Светлана Воронцова;realtor;https://mytishchi.cian.ru/sale/flat/292813262/;Мытищи;sale;flat;5;5;2;58.7;8000000;;Новомытищинский проспект;32;Медведково;
CENTURY 21 Столичная недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307781137/;Мытищи;sale;flat;14;25;1;41.0;8000000;;Ярославское шоссе;105;Медведково;Академик
Самолет Плюс МСК-Север;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307222891/;Мытищи;sale;flat;4;17;1;36.0;8000000;;проспект Астрахова;1;Медведково;Новое Медведково
Импульс Плюс;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305168358/;Мытищи;sale;flat;6;19;1;37.6;8000000;; Воронина;16а;Медведково;Рупасовский
Стоун Бридж эстейт;real_estate_agent;https://mytishchi.cian.ru/sale/flat/300821294/;Мытищи;sale;flat;8;18;2;31.2;8000000;; Стрельбище Динамо;10;Бабушкинская;
Динара Иванова;realtor;https://mytishchi.cian.ru/sale/flat/307913828/;Мытищи;sale;flat;2;9;2;48.5;8000000;;Новомытищинский проспект;45к1;Медведково;
Елена Закарая;realtor;https://mytishchi.cian.ru/sale/flat/303033291/;Мытищи;sale;flat;5;19;1;31.4;8000000;;проспект Астрахова;10А;Медведково;Новое Медведково
Валерий Петров;realtor;https://mytishchi.cian.ru/sale/flat/300120188/;Мытищи;sale;flat;8;16;1;37.0;8000000;; Щербакова;1к1;Медведково;
Градомиръ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308892107/;Мытищи;sale;flat;3;17;1;31.3;8140000;; Стрельбище Динамо;10;Бабушкинская;Мытищи Парк
Монолит Столица;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308297720/;Мытищи;sale;flat;3;17;1;31.9;8050000;; Стрельбище Динамо;10;Бабушкинская;Мытищи Парк
Vershina Real Estate;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307848416/;Мытищи;sale;flat;6;9;3;51.0;8300000;; 1-я Крестьянская;2к3;Медведково;
Самолет Плюс Москва;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304939549/;Мытищи;sale;flat;19;19;1;45.8;8300000;;Ярославское шоссе;107;Медведково;Академик
Бест офис на Таганской;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307581412/;Мытищи;sale;flat;2;5;3;51.1;8350000;;Новомытищинский проспект;45к4;Медведково;
ЕГСН Продажа;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308016337/;Мытищи;sale;flat;5;17;2;63.6;8300000;; Стрелковая;21;Медведково;
Виктория Елфимова;realtor;https://mytishchi.cian.ru/sale/flat/293270698/;Мытищи;sale;flat;6;10;2;73.0;8300000;; Тимирязева;8;Медведково;
Городок;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307322891/;Мытищи;sale;flat;3;9;2;44.4;8300000;; 1-я Пролетарская;7;Медведково;
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307081183/;Мытищи;sale;flat;4;9;2;50.9;8399000;;Юбилейная ;33;Медведково;
Ольга Протченко;realtor;https://mytishchi.cian.ru/sale/flat/308708791/;Мытищи;sale;flat;2;12;2;41.0;8300000;;Юбилейная ;5;Медведково;
Татьяна Кучеровская;realtor;https://mytishchi.cian.ru/sale/flat/308674207/;Мытищи;sale;flat;9;26;1;43.7;8350000;; Борисовка;22;Медведково;Ярославский
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304856020/;Мытищи;sale;flat;4;16;2;50.3;8390000;; Терешковой;2к1;Медведково;
1ДАН Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/301804324/;Мытищи;sale;flat;5;9;3;62.4;8390000;;Летная ;25;Медведково;
Татьяна Рощупкина;realtor;https://mytishchi.cian.ru/sale/flat/299515664/;Мытищи;sale;flat;2;17;3;62.73;8350000;; Советская;3А;Медведково;Диалект
Ирина Чистякова;realtor;https://mytishchi.cian.ru/sale/flat/305684463/;Мытищи;sale;flat;2;5;3;63.4;8300000;;Проезжая ;4;Медведково;
Полина Питина;realtor;https://mytishchi.cian.ru/sale/flat/304929778/;Мытищи;sale;flat;2;9;3;58.0;8300000;;переулок 1-й Красноармейский;4;Медведково;
ТСН Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308289837/;Мытищи;sale;flat;1;10;1;53.8;8400000;; 3-я Парковая;25;Медведково;
Ольга Локтева;realtor;https://mytishchi.cian.ru/sale/flat/308453321/;Мытищи;sale;flat;5;17;1;40.3;8400000;; 2-я Институтская;24;Медведково;Спутник (Мытищи)
НДВ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307082928/;Мытищи;sale;flat;7;9;2;68.3;8499999;; Тимирязева;5В;Медведково;Пироговский
Метражи group;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308572314/;Мытищи;sale;flat;7;9;2;44.5;8499999;;Олимпийский проспект;21к5;Медведково;
ЭТАЖИ Подольск;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307264925/;Мытищи;sale;flat;13;18;2;47.1;8400000;;;к39;Медведково;Новое Медведково ЖК
Метражи group;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308525180/;Мытищи;sale;flat;4;9;3;57.0;8400000;; Академика Каргина;38к1;Медведково;
Планета-312;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307045982/;Мытищи;sale;flat;3;9;2;45.8;8490000;; Терешковой;3;Медведково;
Самолет Плюс Москва;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303327216/;Мытищи;sale;flat;8;24;1;28.3;8500000;;;2;Медведково;Долина Яузы ЖК
Кремлёвские Ключи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/300028167/;Мытищи;sale;flat;8;16;2;41.0;8500000;;Олимпийский проспект;26к4;Медведково;
ТСН Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303253903/;Мытищи;sale;flat;5;5;3;55.3;8500000;;Юбилейная ;11к3;Медведково;
ИНКОМ-Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305147440/;Мытищи;sale;flat;7;9;2;46.0;8500000;;Олимпийский проспект;4;Медведково;
МИЦ-Столичный ипотечный центр недвижимости;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304191541/;Мытищи;sale;flat;9;9;3;50.2;8500000;; Академика Каргина;38к3;Медведково;
Интеллект-Риэлт;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308422107/;Мытищи;sale;flat;9;9;2;37.7;8500000;;Олимпийский проспект;13к4;Медведково;
Елена Малугина;realtor;https://mytishchi.cian.ru/sale/flat/308821578/;Мытищи;sale;flat;10;15;1;27.0;8500000;; Воровского;10;Медведково;Мытищи-Холл
МИЭЛЬ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308255827/;Мытищи;sale;flat;5;12;1;38.1;8700000;; Комарова;2к3;Медведково;Гулливер
Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308106744/;Мытищи;sale;flat;5;5;2;44.8;8700000;;Индустриальная ;11;Медведково;
Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/301679937/;Мытищи;sale;flat;8;17;1;45.2;8700000;; Благовещенская;3;Медведково;
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305870955/;Мытищи;sale;flat;8;17;1;41.6;8700000;;Троицкая ;5;Медведково;
ВСК Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308768547/;Мытищи;sale;flat;3;9;2;43.5;8700000;; Веры Волошиной;20;Медведково;
CENTURY 21 Столичная недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308364550/;Мытищи;sale;flat;14;14;1;44.1;8790000;; Белобородова;11к1;Медведково;
Самолет Плюс МСК-Север;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305773380/;Мытищи;sale;flat;6;9;2;66.4;8750000;; Тимирязева;5В;Медведково;Пироговский
Простор-недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308750646/;Мытищи;sale;flat;5;12;2;47.9;8750000;; Колпакова;26к2;Медведково;Солнечный
Самолет Плюс МСК-Север;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308827474/;Мытищи;sale;flat;16;26;2;43.9;8800000;; Академика Каргина;36Б;Медведково;Отрадный
Градомиръ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/300116299/;Мытищи;sale;flat;1;12;2;50.0;8880000;; Комарова;5;Медведково;
Елена Кортукова;realtor;https://mytishchi.cian.ru/sale/flat/308113489/;Мытищи;sale;flat;4;7;2;48.7;8850000;;бульвар Тенистый;23;Медведково;Императорские Мытищи
Анастасия Мастакова;realtor;https://mytishchi.cian.ru/sale/flat/306878562/;Мытищи;sale;flat;7;15;1;42.1;8850000;; Колпакова;27;Медведково;
1ДАН Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307714271/;Мытищи;sale;flat;4;9;3;66.9;8800000;;Новомытищинский проспект;47к1;Медведково;
Светлана Воронцова;realtor;https://mytishchi.cian.ru/sale/flat/303677616/;Мытищи;sale;flat;2;9;3;55.3;8800000;; Семашко;39;Медведково;
Игорь Коваль;realtor;https://mytishchi.cian.ru/sale/flat/307038940/;Мытищи;sale;flat;13;18;2;39.4;8800000;;;к39;Медведково;Новое Медведково ЖК
ID 362689;unknown;https://mytishchi.cian.ru/sale/flat/307138254/;Мытищи;sale;flat;1;10;2;51.3;8800000;; Колпакова;34к2;Медведково;
Наталья Малышева;realtor;https://mytishchi.cian.ru/sale/flat/306219473/;Мытищи;sale;flat;8;9;2;46.0;8899999;;Новомытищинский проспект;41к1;Медведково;
ИНФИНИТИ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/300737781/;Мытищи;sale;flat;19;20;3;62.7;8990000;; Стрелковая;6;Медведково;Квартал 29
Градомиръ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308895351/;Мытищи;sale;flat;3;9;2;50.8;8900000;;Летная ;44к2;Медведково;
Александр Кузин;realtor;https://mytishchi.cian.ru/sale/flat/306271721/;Мытищи;sale;flat;10;25;1;48.0;8900000;; Борисовка;14;Медведково;Ярославский
ЛЮБИМЫЙ ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308595214/;Мытищи;sale;flat;4;14;1;41.2;8900000;; Благовещенская;3;Медведково;
Наиля Рогозина;realtor;https://mytishchi.cian.ru/sale/flat/308500517/;Мытищи;sale;flat;12;14;1;45.0;8950000;;переулок 1-й Трудовой;7;Медведково;
Кредит-Центр Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306658492/;Мытищи;sale;flat;5;10;2;52.2;8900000;;Юбилейная ;37к1;Медведково;
МИЭЛЬ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307307907/;Мытищи;sale;flat;1;9;3;57.7;8900000;;Олимпийский проспект;13к4;Медведково;
Юрий Фридман;realtor;https://mytishchi.cian.ru/sale/flat/304889039/;Мытищи;sale;flat;17;17;1;43.5;8900000;; Воронина;6;Медведково;
Наталья Золотова;realtor;https://mytishchi.cian.ru/sale/flat/304898428/;Мытищи;sale;flat;9;18;1;40.2;8900000;; Воронина;14;Медведково;Рупасовский
Александра Дударева;realtor;https://mytishchi.cian.ru/sale/flat/308571936/;Мытищи;sale;flat;8;9;3;56.0;9000000;; 4-я Парковая;22;Медведково;
Гранд Капитал;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303542637/;Мытищи;sale;flat;7;10;2;68.7;9000000;;Силикатная ;49к5;Медведково;
Этажи Москва;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305691537/;Мытищи;sale;flat;12;13;1;37.8;9090000;;Юбилейная ;10;Медведково;Ярославский
ИНКОМ-Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303482036/;Мытищи;sale;flat;9;9;3;55.7;9075000;; Академика Каргина;38к1;Медведково;
Простор-недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304594272/;Мытищи;sale;flat;12;18;1;33.4;9099000;;;к35;Медведково;Новое Медведково ЖК
ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307495450/;Мытищи;sale;flat;14;19;2;44.5;9050000;; Колпакова;24;Медведково;Солнечный
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304317793/;Мытищи;sale;flat;5;15;1;42.0;9000000;; Рождественская;7;Медведково;
ТСН Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305465269/;Мытищи;sale;flat;17;17;1;40.3;9000000;; Колпакова;29;Медведково;Ядреевский
Вячеслав Чекалин;realtor;https://mytishchi.cian.ru/sale/flat/305538987/;Мытищи;sale;flat;6;9;3;68.0;9000000;; Академика Каргина;36к4;Медведково;
Светлана Кошкина;realtor;https://mytishchi.cian.ru/sale/flat/306784349/;Мытищи;sale;flat;18;23;1;36.2;9000000;;Юбилейная ;10;Медведково;Ярославский
Ирина Плужник;realtor;https://mytishchi.cian.ru/sale/flat/304819911/;Мытищи;sale;flat;10;16;2;54.4;9000000;; Щербакова;1к1;Медведково;
Елена Белевич;realtor;https://mytishchi.cian.ru/sale/flat/297708744/;Мытищи;sale;flat;5;9;3;61.0;9000000;;Юбилейная ;23к1;Медведково;
Майя Джомидава;realtor;https://mytishchi.cian.ru/sale/flat/298250453/;Мытищи;sale;flat;8;10;3;68.7;9000000;;Летная ;46к3;Медведково;
ОГРК;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306437299/;Мытищи;sale;flat;5;5;3;57.0;9100000;;Новомытищинский проспект;80к4;Медведково;
Нина Коваленко;realtor;https://mytishchi.cian.ru/sale/flat/306068479/;Мытищи;sale;flat;8;9;2;48.1;9100000;;переулок 1-й Красноармейский;4;Медведково;
ТСН Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308145684/;Мытищи;sale;flat;8;9;3;69.0;9100000;;Летная ;27;Медведково;
MOD Estate;real_estate_agent;https://mytishchi.cian.ru/sale/flat/293316301/;Мытищи;sale;flat;7;25;1;39.9;9100000;; Колонцова;;Медведково;Яуза парк
Роман Дегтярев;realtor;https://mytishchi.cian.ru/sale/flat/302708197/;Мытищи;sale;flat;12;27;1;45.7;9100000;; Борисовка;18;Медведково;Ярославский
Виктория Иванченко;realtor;https://mytishchi.cian.ru/sale/flat/307779760/;Мытищи;sale;flat;14;16;2;55.6;9100000;; Воровского;3;Медведково;
Самолет Плюс;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306653846/;Мытищи;sale;flat;9;25;1;47.0;9200000;;Юбилейная ;6;Медведково;
Татьяна Прохорченко;realtor;https://mytishchi.cian.ru/sale/flat/298761767/;Мытищи;sale;flat;4;26;1;37.6;9200000;;Олимпийский проспект;12;Медведково;Отрадный
